Term,2024 Fall,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Enrollment Summary by Term with Prompt,,,,,,,,,,,,,,
Time run: 11/5/2024 9:08:31 AM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Number,Course Title,Course Name,View in Course Search,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
13047,APPHY 356,Special Topics Theoretical Eng,View APPHY 356 in Course Search ,001,Applied Physics,"Brenner,Michael P.",0,1,0,0,0,0,0,1
13038,APPHY 360,Nonlinear Laser Phys & Mater E,View APPHY 360 in Course Search ,001,Applied Physics,"Mazur,Eric",0,3,0,0,0,0,0,3
13050,APPHY 362,"Photonics, Quantm Devices & Na",View APPHY 362 in Course Search ,001,Applied Physics,"Capasso,Federico",0,12,0,0,0,0,0,12
13043,APPHY 364,Exp Soft Condensed Matter,View APPHY 364 in Course Search ,001,Applied Physics,"Weitz,David A.",0,15,0,0,0,0,0,15
13051,APPHY 368,Condensed Matter Physics,View APPHY 368 in Course Search ,001,Applied Physics,"Nelson,David R.",0,2,0,0,0,0,0,2
13056,APPHY 372,Biological Physics and Quant B,View APPHY 372 in Course Search ,001,Applied Physics,"Needleman,Daniel",0,6,0,0,0,0,0,6
13063,APPHY 374,Signaling Processing and Syste,View APPHY 374 in Course Search ,001,Applied Physics,"Ramanathan,Sharad",0,7,0,0,0,0,0,7
16330,APPHY 380,Electrochemical Eng Sustainabl,View APPHY 380 in Course Search ,001,Applied Physics,"Schiffer,Zachary",0,3,0,0,0,0,0,3
13057,APPHY 392,Exp Soft Cond Matter & Materia,View APPHY 392 in Course Search ,001,Applied Physics,"Manoharan,Vinothan N",0,4,0,0,0,0,0,4
13052,APPHY 396,Topics in Materials Science,View APPHY 396 in Course Search ,001,Applied Physics,"Aziz,Michael J.",0,8,0,0,0,0,0,8
13053,APPHY 398,Materials Science,View APPHY 398 in Course Search ,001,Applied Physics,"Spaepen,Frans A.",0,1,0,0,0,0,0,1
13041,APPHY 50A,Phys Fndtn for Sci & Engr I,View APPHY 50A in Course Search ,001,Applied Physics,"Mazur,Eric",64,1,0,0,0,0,0,65
12598,ARABIC 130A,Upper-Level Classical Arabic I,View ARABIC 130A in Course Search ,001,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",3,2,0,0,0,0,0,5
11491,ARABIC 131A,Upper-Level Modern Arabic l,View ARABIC 131A in Course Search ,001,Near Eastern Languages & Civ,"Khalaf Ahmed,Aya Mohammed",5,2,0,0,0,0,0,7
11562,ARABIC 131A,Upper-Level Modern Arabic l,View ARABIC 131A in Course Search ,002,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",8,2,0,0,0,0,0,10
18704,ARABIC 132,Adv Composition & Grammar,View ARABIC 132 in Course Search ,001,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",1,1,0,1,0,0,0,3
11958,ARABIC 241AR,Advanced Modern Arabic Bridge,View ARABIC 241AR in Course Search ,001,Near Eastern Languages & Civ,"Uthman,Nader",2,1,0,0,0,0,0,3
13657,ARABIC 242AR,Arabic Five,View ARABIC 242AR in Course Search ,001,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",1,1,1,0,0,0,0,3
16329,ARABIC 243CR,Kafiya Advanced Arabic Grammar,View ARABIC 243CR in Course Search ,001,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",0,2,1,0,0,0,0,3
16327,ARABIC 243DR,Islamic Religious Sciences,View ARABIC 243DR in Course Search ,001,Near Eastern Languages & Civ,"Nasser,Shady Hekmat",0,2,1,2,0,0,0,5
11553,ARABIC AA,Elementary Arabic I,View ARABIC AA in Course Search ,001,Near Eastern Languages & Civ,"Malhas,Dana Ahmad Atef",6,5,0,2,0,0,0,13
11560,ARABIC AA,Elementary Arabic I,View ARABIC AA in Course Search ,002,Near Eastern Languages & Civ,"Malhas,Dana Ahmad Atef",14,0,0,0,0,0,0,14
12781,ARABIC AA,Elementary Arabic I,View ARABIC AA in Course Search ,003,Near Eastern Languages & Civ,"Malhas,Dana Ahmad Atef",9,1,0,1,0,0,0,11
13846,ARABIC AA,Elementary Arabic I,View ARABIC AA in Course Search ,004,Near Eastern Languages & Civ,"Khalaf Ahmed,Aya Mohammed",11,1,0,0,0,0,0,12
25507,ARABIC AA,Elementary Arabic I,View ARABIC AA in Course Search ,005,Near Eastern Languages & Civ,"Leafgren,Luke",8,4,0,0,0,0,0,12
16622,ARABIC AB,Elementary Arabic II,View ARABIC AB in Course Search ,001,Near Eastern Languages & Civ,"Uthman,Nader",6,1,0,1,0,0,0,8
10664,ARABIC BA,Intermediate Arabic I,View ARABIC BA in Course Search ,001,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",3,2,0,1,0,0,0,6
11561,ARABIC BA,Intermediate Arabic I,View ARABIC BA in Course Search ,002,Near Eastern Languages & Civ,"Uthman,Nader",5,1,0,0,0,0,0,6
12782,ARABIC BA,Intermediate Arabic I,View ARABIC BA in Course Search ,003,Near Eastern Languages & Civ,"Khalaf Ahmed,Aya Mohammed",3,0,0,0,0,0,0,3
25796,ARMEN 241R,Readings in Modern Armenian Li,View ARMEN 241R in Course Search ,001,Near Eastern Languages & Civ,"Gulesserian,Lisa",0,1,0,0,0,0,0,1
12618,ARMEN AA,Elem Modern Western Armenian I,View ARMEN AA in Course Search ,001,Near Eastern Languages & Civ,"Gulesserian,Lisa",1,0,0,0,0,0,0,1
25681,ARMEN CA,Adv. Modern Western Armenian,View ARMEN CA in Course Search ,001,Near Eastern Languages & Civ,"Gulesserian,Lisa",1,0,0,0,0,0,0,1
14178,ARMENST 300,Reading/Research: Armenian Std,View ARMENST 300 in Course Search ,001,Near Eastern Languages & Civ,"Maranci,Christina",0,1,0,0,0,0,0,1
16615,ASTRON 110,Exoplanets,View ASTRON 110 in Course Search ,001,Astronomy,"Johnson,John Asher",14,1,0,4,0,0,0,19
16658,ASTRON 130,Cosmology,View ASTRON 130 in Course Search ,1,Astronomy,"Chen,Xingang",19,1,0,0,0,0,0,20
15294,ASTRON 140,General Relativity,View ASTRON 140 in Course Search ,001,Astronomy,"Chen,Xingang",9,0,0,2,1,0,0,12
11740,ASTRON 17,Galactic and Extragalactic,View ASTRON 17 in Course Search ,001,Astronomy,"Eisenstein,Daniel",22,0,0,0,0,0,0,22
14068,ASTRON 2,Celestial Navigation,View ASTRON 2 in Course Search ,001,Astronomy,"Sadler,Philip M.",16,0,0,1,0,0,0,17
12619,ASTRON 200,Phys Processes in Astrophysics,View ASTRON 200 in Course Search ,001,Astronomy,"Loeb,Abraham",3,7,0,2,0,0,0,12
16659,ASTRON 204,Stellar Astrophysics,View ASTRON 204 in Course Search ,1,Astronomy,"Conroy,Charlie",0,17,0,0,0,0,0,17
16662,ASTRON 214,Observational Astronomy,View ASTRON 214 in Course Search ,1,Astronomy,"Eisenstein,Daniel",0,13,0,0,0,0,0,13
11668,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,002,Astronomy,"Goodman,Alyssa A.",0,1,0,0,0,0,0,1
11669,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,003,Astronomy,"Loeb,Abraham",0,1,0,0,0,0,0,1
11670,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,004,Astronomy,"Conroy,Charlie",0,7,0,0,0,0,0,7
11671,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,005,Astronomy,"Charbonneau,David",0,2,0,0,0,0,0,2
11672,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,006,Astronomy,"Eisenstein,Daniel",0,4,0,0,0,0,0,4
11673,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,007,Astronomy,"Finkbeiner,Douglas",0,1,0,0,0,0,0,1
11674,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,008,Astronomy,"Sasselov,Dimitar",0,2,0,0,0,0,0,2
11676,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,010,Astronomy,"Berger,Edo",0,4,0,0,0,0,0,4
11678,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,012,Astronomy,"Kovac,John M",0,1,0,0,0,0,0,1
11679,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,013,Astronomy,"Oberg,Karin",0,8,0,0,0,0,0,8
11680,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,014,Astronomy,"Hernquist,Lars Eric",0,5,0,0,0,0,0,5
11681,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,015,Astronomy,"Narayan,Ramesh",0,1,0,0,0,0,0,1
11682,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,016,Astronomy,"Andrews,Sean M.",0,1,0,0,0,0,0,1
11683,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,017,Astronomy,"Johnson,Michael D.",0,2,0,0,0,0,0,2
11684,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,018,Astronomy,"Grindlay,Josh",0,1,0,0,0,0,0,1
13774,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,024,Astronomy,"Tremblay,Grant Russell",0,1,0,0,0,0,0,1
14155,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,025,Astronomy,"Kewley,Lisa J.",0,2,0,0,0,0,0,2
15402,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,027,Astronomy,"Villar,Ashley",0,5,0,0,0,0,0,5
15499,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,028,Astronomy,"Chen,Xingang",0,1,0,0,0,0,0,1
20295,ASTRON 300,Topics in Modern Astrophysics,View ASTRON 300 in Course Search ,029,Astronomy,"Samra,Jenna Elizabeth",0,2,0,0,0,0,0,2
12826,ASTRON 301,Teaching,View ASTRON 301 in Course Search ,001,Astronomy,,0,8,0,0,0,0,0,8
16765,ASTRON 311,Astrophysics Writing Intensive,View ASTRON 311 in Course Search ,1,Astronomy,"Kewley,Lisa J.",0,7,0,0,0,0,0,7
14168,ASTRON 91R,Supervised Reading and Researc,View ASTRON 91R in Course Search ,001,Astronomy,"Alcock,Charles Roger",2,0,0,0,0,0,0,2
10879,ASTRON 98,Research Tutorial in Astrophys,View ASTRON 98 in Course Search ,001,Astronomy,"Goodman,Alyssa A.",9,0,0,0,0,0,0,9
11539,ASTRON 99A,Senior Thesis in Astrophysics,View ASTRON 99A in Course Search ,001,Astronomy,"Hernquist,Lars Eric",8,0,0,0,0,0,0,8
25966,ASTRON 99A,Senior Thesis in Astrophysics,View ASTRON 99A in Course Search ,002,Astronomy,"Hernquist,Lars Eric",1,0,0,0,0,0,0,1
18849,BBS 230,Analysis of Biological Literat,View BBS 230 in Course Search ,0001,Medical Sciences,"Van Vactor,David",0,70,0,0,0,0,0,70
10599,BBS 309,Buenrostro lab,View BBS 309 in Course Search ,001,Medical Sciences,"Buenrostro,Jason Daniel",0,9,0,0,0,0,0,9
16660,BBS 330QC,Critical Thinking & Research,View BBS 330QC in Course Search ,0001,Medical Sciences,"Lehoczky,Jessica",0,45,0,0,0,0,0,45
10608,BBS 332R,Vijay Sankaran lab,View BBS 332R in Course Search ,001,Medical Sciences,"Sankaran,Vijay Ganesh",0,2,0,0,0,0,0,2
10868,BBS 333R,Research in Biol & Biomed Scie,View BBS 333R in Course Search ,001,Medical Sciences,"Van Vactor,David",0,72,0,0,0,0,0,72
10587,BBS 334DR,Graduate Research-Jackson Lab,View BBS 334DR in Course Search ,001,Medical Sciences,"Jackson,Ruaidhri",0,4,0,0,0,0,0,4
10597,BBS 335,Alexander Gusev lab,View BBS 335 in Course Search ,001,Medical Sciences,"Gusev,Alexander",0,1,0,0,0,0,0,1
10588,BBS 335DR,Graduate Research-Aguirre Lab,View BBS 335DR in Course Search ,001,Medical Sciences,"Aguirre,Andrew James",0,4,0,0,0,0,0,4
10589,BBS 336DR,Graduate Res-Rakoff-Nahoum Lab,View BBS 336DR in Course Search ,001,Medical Sciences,"Rakoff-Nahoum,Seth",0,1,0,0,0,0,0,1
10593,BBS 338DR,Graduate Research – Lee Lab,View BBS 338DR in Course Search ,001,Medical Sciences,"Lee,Amy",0,3,0,0,0,0,0,3
10594,BBS 339DR,Graduate Research - Rao Lab,View BBS 339DR in Course Search ,001,Medical Sciences,"Rao,Deepak Angara",0,2,0,0,0,0,0,2
13543,BBS 340R,Folate metabolism,View BBS 340R in Course Search ,001,Medical Sciences,"Kanarek,Naama",0,3,0,0,0,0,0,3
13712,BBS 341DR,Graduate Research - Jost Lab,View BBS 341DR in Course Search ,001,Medical Sciences,"Jost,Marco",0,5,0,0,0,0,0,5
13714,BBS 342DR,Graduate Research -Farnung Lab,View BBS 342DR in Course Search ,001,Medical Sciences,"Farnung,Lucas",0,4,0,0,0,0,0,4
13586,BBS 343DR,Graduate Research–Muranen Lab,View BBS 343DR in Course Search ,001,Medical Sciences,"Muranen,Taru E",0,2,0,0,0,0,0,2
13770,BBS 344DR,Graduate Research – Craft Lab,View BBS 344DR in Course Search ,001,Medical Sciences,"Craft,April",0,1,0,0,0,0,0,1
10580,BBS 345DR,Graduate Research – Rashidian,View BBS 345DR in Course Search ,0001,Medical Sciences,"Rashidian,Mohammad",0,1,0,0,0,0,0,1
14101,BBS 346DR,Graduate Research – Hata Lab,View BBS 346DR in Course Search ,0001,Medical Sciences,"Hata,Aaron Nathaniel",0,1,0,0,0,0,0,1
14104,BBS 347DR,Graduate Res. – Naxerova Lab,View BBS 347DR in Course Search ,0001,Medical Sciences,"Naxerova,Kamila",0,2,0,0,0,0,0,2
14105,BBS 348DR,Graduate Research – Chen Lab,View BBS 348DR in Course Search ,0001,Medical Sciences,"Chen,Fei",0,3,0,0,0,0,0,3
14171,BBS 349DR,Graduate Res. – Kajimura lab,View BBS 349DR in Course Search ,0001,Medical Sciences,"Kajimura,Shingo",0,2,0,0,0,0,0,2
10571,BBS 351DR,Graduate Research – Fishman,View BBS 351DR in Course Search ,0001,Medical Sciences,"Fishman,Mark C",0,1,0,0,0,0,0,1
14858,BBS 353DR,Graduate Research – Zhou Lab,View BBS 353DR in Course Search ,001,Medical Sciences,"Zhou,Xin",0,2,0,0,0,0,0,2
15352,BBS 354DR,Grad. Res. - Bandopadhayay Lab,View BBS 354DR in Course Search ,0001,Medical Sciences,"Bandopadhayay,Pratiti",0,1,0,0,0,0,0,1
15354,BBS 355DR,Graduate Res. – McKinley Lab,View BBS 355DR in Course Search ,0001,Medical Sciences,"McKinley,Kara L",0,1,0,0,0,0,0,1
13487,BBS 356,Suneet Agarwal Lab,View BBS 356 in Course Search ,001,Medical Sciences,"Agarwal,Suneet",0,1,0,0,0,0,0,1
15467,BBS 356DR,Graduate Research–Polizzi Lab,View BBS 356DR in Course Search ,0001,Medical Sciences,"Polizzi,Nicholas",0,2,0,0,0,0,0,2
15458,BBS 357DR,Graduate Research – Cui Lab,View BBS 357DR in Course Search ,001,Medical Sciences,"Cui,Miao",0,2,0,0,0,0,0,2
15459,BBS 358DR,Graduate Research – Hwang Lab,View BBS 358DR in Course Search ,0001,Medical Sciences,"Hwang,William Liang",0,2,0,0,0,0,0,2
15570,BBS 359DR,Graduate Research –Myong Lab,View BBS 359DR in Course Search ,0001,Medical Sciences,"Myong,Sua",0,1,0,0,0,0,0,1
16326,BBS 360DR,Graduate Research – Nissim Lab,View BBS 360DR in Course Search ,0001,Medical Sciences,"Nissim,Sahar",0,1,0,0,0,0,0,1
22410,BBS 361DR,Graduate Research –Chaikof Lab,View BBS 361DR in Course Search ,0001,Medical Sciences,"Chaikof,Elliot L.",0,2,0,0,0,0,0,2
22422,BBS 362DR,Graduate Research – Burns Lab,View BBS 362DR in Course Search ,0001,Medical Sciences,"Burns,Kathleen Helen",0,3,0,0,0,0,0,3
22437,BBS 363DR,Graduate Res–Bhattacharyya Lab,View BBS 363DR in Course Search ,0001,Medical Sciences,"Bhattacharyya,Roby Paul",0,1,0,0,0,0,0,1
25536,BBS 364DR,GradRsch-Gutierrez-Arcelus Lab,View BBS 364DR in Course Search ,0001,Medical Sciences,"Gutierrez-Arcelus,Maria",0,1,0,0,0,0,0,1
11492,BCMP 200,Molecular Biology,View BCMP 200 in Course Search ,001,Medical Sciences,"Loparo,Joseph John",0,89,0,0,0,0,0,89
11138,BCMP 218,Molecular Medicine,View BCMP 218 in Course Search ,001,Medical Sciences,"Viswanathan,Srinivas Raghavan",6,21,0,1,0,0,0,28
18844,BCMP 228,Fund. & App. of NMR Spectrosco,View BCMP 228 in Course Search ,0001,Medical Sciences,"Arthanari,Haribabu",0,5,0,1,0,0,0,6
11046,BCMP 230,Principles and Practice of Dru,View BCMP 230 in Course Search ,001,Medical Sciences,"Finkelstein,Stan Neil",22,10,0,10,2,1,0,45
12447,BCMP 308L,Study human microbiome using,View BCMP 308L in Course Search ,001,Medical Sciences,"Devlin,Sloan",0,1,0,0,0,0,0,1
11221,BCMP 319,Histone Variants and Chromosom,View BCMP 319 in Course Search ,001,Medical Sciences,"Ahmad,Kami",0,0,0,0,0,0,0,0
10908,BCMP 320,Systems and Synthetic Biology,View BCMP 320 in Course Search ,001,Medical Sciences,"Silver,Pamela A.",0,0,0,0,0,0,0,0
10798,BCMP 321,Structure and Function of,View BCMP 321 in Course Search ,001,Medical Sciences,"Kadoch,Cigall",0,2,0,0,0,0,0,2
11226,BCMP 328,Comput Analysis of Sequence Va,View BCMP 328 in Course Search ,001,Medical Sciences,"Sunyaev,Shamil R.",0,2,0,0,0,0,0,2
11089,BCMP 329,Cytoplasmic Signal Transductio,View BCMP 329 in Course Search ,001,Medical Sciences,"Eck,Michael",0,1,0,0,0,0,0,1
12277,BCMP 336,Molecular mechanisms,View BCMP 336 in Course Search ,001,Medical Sciences,"Kruse,Andrew",0,2,0,0,0,0,0,2
11033,BCMP 340,Biologically Active Small Mole,View BCMP 340 in Course Search ,001,Medical Sciences,"Clardy,Jon",0,1,0,0,0,0,0,1
11188,BCMP 349,Targeting Deregulated Apoptoti,View BCMP 349 in Course Search ,001,Medical Sciences,"Walensky,Loren David",0,1,0,0,0,0,0,1
11057,BCMP 363,Normal cell division mechanism,View BCMP 363 in Course Search ,001,Medical Sciences,"Pellman,David Steven",0,2,0,0,0,0,0,2
11159,BCMP 366,Stem Cells in Disease & Dev,View BCMP 366 in Course Search ,001,Medical Sciences,"Daley,George Quentin",0,1,0,0,0,0,0,1
10989,BCMP 371,Maintenance of genome stabilit,View BCMP 371 in Course Search ,001,Medical Sciences,"Walter,Johannes",0,2,0,0,0,0,0,2
11336,BCMP 377,Quant Proteomics of Cancer Pro,View BCMP 377 in Course Search ,001,Medical Sciences,"Marto,Jarrod",0,2,0,0,0,0,0,2
11212,BCMP 384,Embryonic Stem Cells,View BCMP 384 in Course Search ,001,Medical Sciences,"Hochedlinger,Konrad",0,2,0,0,0,0,0,2
11479,BCMP 388,Single-molecule studies of DNA,View BCMP 388 in Course Search ,001,Medical Sciences,"Loparo,Joseph John",0,1,0,0,0,0,0,1
11480,BCMP 389,Chromatin and DNA Dynamics,View BCMP 389 in Course Search ,001,Medical Sciences,"Yusufzai,Timur",0,0,0,0,0,0,0,0
10689,BCMP 391,Aging and redox biology,View BCMP 391 in Course Search ,001,Medical Sciences,"Gladyshev,Vadim",0,2,0,0,0,0,0,2
12479,BCMP 395,Probing dynamics of gene expre,View BCMP 395 in Course Search ,001,Medical Sciences,"Adelman,Karen",0,4,0,0,0,0,0,4
12468,BCMP 398L,Structural biology of the ubiq,View BCMP 398L in Course Search ,001,Medical Sciences,"Fischer,Eric Sebastian",0,6,0,0,0,0,0,6
12556,BCS AA,Elementary BCS I,View BCS AA in Course Search ,001,Slavic Languages & Literatures,"Kuzmic,Tatiana",1,0,0,1,0,0,0,2
12557,BCS BA,Intermediate BCS I,View BCS BA in Course Search ,001,Slavic Languages & Literatures,"Kuzmic,Tatiana",0,0,0,1,0,0,0,1
12575,BCS CR,Advanced BCS,View BCS CR in Course Search ,001,Slavic Languages & Literatures,"Kuzmic,Tatiana",1,0,0,1,0,0,0,2
19616,BCS CR,Advanced BCS,View BCS CR in Course Search ,002,Slavic Languages & Literatures,"Kuzmic,Tatiana",3,0,0,0,0,0,0,3
16653,BE 110,Physiological Systems Analysis,View BE 110 in Course Search ,001,Biomedical Engineering,"Smith,Maurice",45,1,0,0,0,0,0,46
16544,BE 125,Tissue Engineering,View BE 125 in Course Search ,001,Biomedical Engineering,"Mooney,David",6,0,0,0,0,0,0,6
13918,BE 131,Neuroengineering,View BE 131 in Course Search ,001,Biomedical Engineering,"Liu,Jia",19,0,0,0,0,0,0,19
15405,BI 101A,Beginning Indonesian,View BI 101A in Course Search ,001,South Asian Studies,"Suryani,Sakti",0,1,0,0,0,0,0,1
15406,BI 102A,Intermediate Indonesian,View BI 102A in Course Search ,001,South Asian Studies,"Suryani,Sakti",1,1,0,0,0,0,0,2
15407,BI 103A,Advanced Indonesian,View BI 103A in Course Search ,001,South Asian Studies,"Suryani,Sakti",0,1,0,2,0,1,0,4
11141,BIOPHYS 300,Intro to Laboratory Research,View BIOPHYS 300 in Course Search ,001,Biophysics,"Bulyk,Martha",0,35,0,0,0,0,0,35
12891,BIOPHYS 3000,Graduate Research Course,View BIOPHYS 3000 in Course Search ,1,Biophysics,,0,0,0,0,0,0,0,0
10685,BIOPHYS 315,Structural Molecular Biology,View BIOPHYS 315 in Course Search ,001,Biophysics,"Harrison,Stephen C.",0,3,0,0,0,0,0,3
11427,BIOPHYS 329,Comput and Functional Genomics,View BIOPHYS 329 in Course Search ,001,Biophysics,"Church,George",0,2,0,0,0,0,0,2
11439,BIOPHYS 335,Developing novel single-molecu,View BIOPHYS 335 in Course Search ,001,Biophysics,"Loparo,Joseph John",0,1,0,0,0,0,0,1
11440,BIOPHYS 338,Foundation of Info Directed,View BIOPHYS 338 in Course Search ,001,Biophysics,"Yin,Peng",0,1,0,0,0,0,0,1
11443,BIOPHYS 342,Novel Optical Detection,View BIOPHYS 342 in Course Search ,001,Biophysics,"Evans,Conor L.",0,2,0,0,0,0,0,2
10775,BIOPHYS 352,Mechncl Force in Nanoscale Bio,View BIOPHYS 352 in Course Search ,001,Biophysics,"Wong,Wesley Philip",0,1,0,0,0,0,0,1
11102,BIOPHYS 369,Org Chem and Chem Bio of Mol E,View BIOPHYS 369 in Course Search ,001,Biophysics,"Liu,David R.",0,1,0,0,0,0,0,1
10914,BIOPHYS 371,"Neurons, circuits and computat",View BIOPHYS 371 in Course Search ,001,Biophysics,"Murthy,Venkatesh",0,1,0,0,0,0,0,1
10941,BIOPHYS 381,Single-Molecule Biophysics,View BIOPHYS 381 in Course Search ,001,Biophysics,"Zhuang,Xiaowei",0,1,0,0,0,0,0,1
11114,BIOPHYS 387,Stereochemistry of Signaling,View BIOPHYS 387 in Course Search ,001,Biophysics,"Gaudet,Rachelle",0,1,0,0,0,0,0,1
11107,BIOPHYS 393,Mechanics and Regul of Mitosis,View BIOPHYS 393 in Course Search ,001,Biophysics,"Pellman,David Steven",0,1,0,0,0,0,0,1
11229,BIOSTAT 230,Probability I,View BIOSTAT 230 in Course Search ,001,Biostatistics,"Miller,Jeffrey",0,11,0,0,0,0,0,11
11230,BIOSTAT 232,Methods I,View BIOSTAT 232 in Course Search ,001,Biostatistics,"Nethery,Rachel",0,12,0,0,0,0,0,12
11231,BIOSTAT 235,Adv Regression and Statistical,View BIOSTAT 235 in Course Search ,001,Biostatistics,"Ma,Rong",0,7,0,0,0,0,0,7
19676,BIOSTAT 240,Probability II,View BIOSTAT 240 in Course Search ,001,Biostatistics,"Mukherjee,Rajarshi",0,12,0,0,0,0,0,12
13315,BIOSTAT 245,"Analys, Multivar & Longitud Da",View BIOSTAT 245 in Course Search ,001,Biostatistics,"Chen,Tom",0,12,0,0,0,0,0,12
14724,BIOSTAT 249,Bayesian Methodology,View BIOSTAT 249 in Course Search ,01,Biostatistics,"Trippa,Lorenzo",0,6,0,0,0,0,0,6
12890,BIOSTAT 311,Teaching Fellow,View BIOSTAT 311 in Course Search ,001,Biostatistics,,0,24,0,0,0,0,0,24
11233,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,001,Biostatistics,"Nethery,Rachel",0,5,0,0,0,0,0,5
13951,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,003,Biostatistics,"Hedt-Gauthier,Bethany",0,1,0,0,0,0,0,1
11620,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,004,Biostatistics,"Stephenson,Briana Joy K",0,4,0,0,0,0,0,4
13732,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,006,Biostatistics,"Mukherjee,Rajarshi",0,2,0,0,0,0,0,2
11622,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,007,Biostatistics,"Quackenbush,John",0,1,1,0,0,0,0,2
13952,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,008,Biostatistics,"Agudo,Judith",0,1,0,0,0,0,0,1
11623,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,009,Biostatistics,"Parmigiani,Giovanni",0,1,0,0,0,0,0,1
11624,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,010,Biostatistics,"Onnela,JP",0,2,0,0,0,0,0,2
13954,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,011,Biostatistics,"Lu,Junwei",0,1,0,0,0,0,0,1
11625,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,012,Biostatistics,"Lin,Xihong",0,2,0,0,0,0,0,2
11626,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,013,Biostatistics,"Kraft,Peter",0,2,0,0,0,0,0,2
11627,BIOSTAT 350,Research,View BIOSTAT 350 in Course Search ,014,Biostatistics,"Irizarry,Rafael A.",0,5,0,0,0,0,0,5
