Class Enrollment Summary by Term with Prompt,,,,,,,,,,,,,,
Time run: 4/17/2025 8:00:19 AM,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Class Number,Course Title,Course Name,View in Course Search,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
18934,RELIGION 1480,Religion and Liberation,View RELIGION 1480 in Course Search ,1,"Religion, The Study of","Carrasco,Davíd L.",1,0,0,0,0,0,0,1
18949,RELIGION 1482,Revolution,View RELIGION 1482 in Course Search ,1,"Religion, The Study of","Zegarra,Raúl E.",5,0,0,0,0,0,0,5
18950,RELIGION 1483,Vatican II,View RELIGION 1483 in Course Search ,1,"Religion, The Study of","Zegarra,Raúl E.",2,1,0,0,0,0,0,3
18891,RELIGION 1557,Unitarian & Universalist Hist,View RELIGION 1557 in Course Search ,1,"Religion, The Study of","McKanan,Dan",0,0,0,0,0,0,0,0
18951,RELIGION 1558,Religion and Conservation,View RELIGION 1558 in Course Search ,1,"Religion, The Study of","McKanan,Dan",2,0,0,0,0,0,0,2
18947,RELIGION 1581,The Book of Baldwin,View RELIGION 1581 in Course Search ,1,"Religion, The Study of","Hucks,Tracey Elaine",1,0,0,0,0,0,0,1
18713,RELIGION 16,Religious Dimensions in Human,View RELIGION 16 in Course Search ,1,"Religion, The Study of","Carrasco,Davíd L.",12,0,0,0,0,0,0,12
18932,RELIGION 1608,Spirituality and Technology,View RELIGION 1608 in Course Search ,1,"Religion, The Study of","Bagaria,Swayam",1,0,0,0,0,0,0,1
18937,RELIGION 1714,"Buddhism, In Theory & Practice",View RELIGION 1714 in Course Search ,1,"Religion, The Study of","Gyatso,Janet",1,2,0,0,0,0,0,3
19108,RELIGION 1801,The House of All?h,View RELIGION 1801 in Course Search ,1,"Religion, The Study of","Goudarzi,Mohsen",0,1,0,0,0,0,0,1
14090,RELIGION 1803,Exploring the Quran,View RELIGION 1803 in Course Search ,1,"Religion, The Study of","Goudarzi,Mohsen",4,4,0,0,0,0,0,8
16491,RELIGION 2001,The Hist of the Study of Relig,View RELIGION 2001 in Course Search ,1,"Religion, The Study of","Hollywood,Amy",0,2,0,0,0,0,0,2
12401,RELIGION 2002,Contemporary Conversations,View RELIGION 2002 in Course Search ,001,"Religion, The Study of","Gyatso,Janet",0,5,0,0,0,0,0,5
15867,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,003,"Religion, The Study of","Bazzana,Giovanni Battista",0,2,0,0,0,0,0,2
15869,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,005,"Religion, The Study of","Brekus,Catherine A",0,1,0,0,0,0,0,1
15871,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,007,"Religion, The Study of","Clooney,Francis X",0,2,0,0,0,0,0,2
15877,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,013,"Religion, The Study of","Gyatso,Janet",0,1,0,0,0,0,0,1
15879,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,015,"Religion, The Study of","Holland,David Frank",0,2,0,0,0,0,0,2
15902,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,027,"Religion, The Study of","Robson,James",0,1,0,0,0,0,0,1
15904,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,029,"Religion, The Study of","Selby,Martha",0,1,0,0,0,0,0,1
15912,RELIGION 3000,Direction Doct Dissertation,View RELIGION 3000 in Course Search ,037,"Religion, The Study of","Hallisey,Charles S.",0,1,0,0,0,0,0,1
19661,RELIGION 3001,Reading and Research,View RELIGION 3001 in Course Search ,10,"Religion, The Study of","Giron Negron,Luis M.",0,1,0,0,0,0,0,1
12596,RELIGION 3002,Teaching,View RELIGION 3002 in Course Search ,001,"Religion, The Study of","Johnson,Terrence L",0,17,0,0,0,0,0,17
13140,RELIGION 3003,Course Related Work,View RELIGION 3003 in Course Search ,001,"Religion, The Study of",,0,3,0,0,0,0,0,3
15864,RELIGION 32,Intro Indigenous Pacific Rel,View RELIGION 32 in Course Search ,001,"Religion, The Study of","Lautua,Therese",4,0,0,0,0,0,0,4
18714,RELIGION 40,Incarnation and Desire,View RELIGION 40 in Course Search ,1,"Religion, The Study of","Lamberth,Courtney Bickel",11,0,0,0,0,0,0,11
10564,RELIGION 98R,Tutorial - Junior Year,View RELIGION 98R in Course Search ,001,"Religion, The Study of","Lamberth,Courtney Bickel",2,0,0,0,0,0,0,2
13482,ROM-LANG 210,Language Pedagogy,View ROM-LANG 210 in Course Search ,001,Romance Languages & Lit,"Mills,Nicole",0,2,0,0,0,0,0,2
17188,ROM-LANG 310,Article Publication Workshop,View ROM-LANG 310 in Course Search ,001,Romance Languages & Lit,"Kim,Annabel",0,3,0,0,0,0,0,3
17225,ROM-STD 110,"Haiti, Cuba, Martinique",View ROM-STD 110 in Course Search ,001,Romance Languages & Lit,"Richman,Kathy A.",4,0,0,0,0,0,0,4
16891,ROM-STD 201,Questions of Theory,View ROM-STD 201 in Course Search ,001,Romance Languages & Lit,"Schnapp,Jeffrey",2,0,0,0,0,0,0,2
12915,ROM-STD 3000,Reading and Writing in RLLC,View ROM-STD 3000 in Course Search ,001,Romance Languages & Lit,,0,8,0,0,0,0,0,8
11544,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,007,Regional Studies-East Asia,"Dillon,Nara",1,0,0,0,0,0,0,1
11550,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,013,Regional Studies-East Asia,"Harkness,Nicholas H.",0,1,0,0,0,0,0,1
11557,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,020,Regional Studies-East Asia,"Kuriyama,Shigehisa",0,1,0,0,0,0,0,1
11561,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,024,Regional Studies-East Asia,"McCormick,Melissa M.",0,2,0,0,0,0,0,2
11568,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,033,Regional Studies-East Asia,"Wang,David",0,1,0,0,0,0,0,1
11571,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,036,Regional Studies-East Asia,"Zahlten,Alexander",0,2,0,0,0,0,0,2
12185,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,038,Regional Studies-East Asia,"Ghosh,Arunabh",0,1,0,0,0,0,0,1
12291,RSEA 300,Thesis Research and Writing,View RSEA 300 in Course Search ,040,Regional Studies-East Asia,"Lei,Ya-Wen",0,2,0,0,0,0,0,2
12980,RSEA 350,Topics Reg Studies East Asia,View RSEA 350 in Course Search ,1,Regional Studies-East Asia,,0,1,0,0,0,0,0,1
13584,RSRA 298A,AM Thesis Reading & Research,View RSRA 298A in Course Search ,001,"Russia, E Europe, Central Asia","Soroka,George",2,0,0,0,0,0,0,2
11521,RSRA 299A,AM Thesis Develmnt & Writing,View RSRA 299A in Course Search ,001,"Russia, E Europe, Central Asia","Soroka,George",1,6,0,0,0,0,0,7
14008,RUSS 101,Third-Year Russian I,View RUSS 101 in Course Search ,002,Slavic Languages & Literatures,"Mironava,Jenya",5,1,0,0,0,0,0,6
15507,RUSS 111,Fourth-Year Russian,View RUSS 111 in Course Search ,001,Slavic Languages & Literatures,"Egorova,Veronika A.",1,2,0,0,0,0,0,3
15617,RUSS 111,Fourth-Year Russian,View RUSS 111 in Course Search ,002,Slavic Languages & Literatures,"Egorova,Veronika A.",1,0,0,0,0,0,0,1
11283,RUSS 113,Fourth-Year Russian,View RUSS 113 in Course Search ,001,Slavic Languages & Literatures,"Pastushenkov,Dmitrii",1,2,0,0,0,0,0,3
19670,RUSS 113,Fourth-Year Russian,View RUSS 113 in Course Search ,002,Slavic Languages & Literatures,"Pastushenkov,Dmitrii",1,0,0,0,0,0,0,1
12347,RUSS AA,Elementary Russian I,View RUSS AA in Course Search ,001,Slavic Languages & Literatures,"Clancy,Steven",2,0,0,0,0,0,0,2
15488,RUSS AA,Elementary Russian I,View RUSS AA in Course Search ,002,Slavic Languages & Literatures,"Clancy,Steven",4,0,0,0,0,0,0,4
19668,RUSS AA,Elementary Russian I,View RUSS AA in Course Search ,003,Slavic Languages & Literatures,"Clancy,Steven",0,0,0,0,0,0,0,0
12399,RUSS AAB,Elementary Russian (Intensive),View RUSS AAB in Course Search ,001,Slavic Languages & Literatures,"Mironava,Jenya",3,0,0,0,0,0,0,3
12346,RUSS BA,Intermediate Russian I,View RUSS BA in Course Search ,001,Slavic Languages & Literatures,"Pastushenkov,Dmitrii",4,1,0,1,0,0,0,6
13596,RUSS BA,Intermediate Russian I,View RUSS BA in Course Search ,002,Slavic Languages & Literatures,"Zalaltdinova,Liya",8,1,0,0,0,0,0,9
11359,SANSKRIT 101A,Elementary Sanskrit,View SANSKRIT 101A in Course Search ,001,South Asian Studies,"Cummins,Patrick",2,1,0,0,0,0,0,3
11360,SANSKRIT 102AR,Intermediate Sanskrit I,View SANSKRIT 102AR in Course Search ,001,South Asian Studies,"Patil,Parimal G.",1,2,0,0,0,0,0,3
15945,SANSKRIT 200R,Adv. Philosophical Sanskrit,View SANSKRIT 200R in Course Search ,001,South Asian Studies,"Cummins,Patrick",0,1,0,0,0,0,0,1
10568,SANSKRIT 301,Reading and Research,View SANSKRIT 301 in Course Search ,001,South Asian Studies,"Patil,Parimal G.",0,1,0,0,0,0,0,1
11267,SANSKRIT 310,Doctoral Dissertations,View SANSKRIT 310 in Course Search ,001,South Asian Studies,"Patil,Parimal G.",0,1,0,0,0,0,0,1
17082,SAS 104,The Body in Indian Medicine,View SAS 104 in Course Search ,001,South Asian Studies,"Selby,Martha",5,1,0,0,0,0,0,6
17085,SAS 110,Four Indian Epics,View SAS 110 in Course Search ,001,South Asian Studies,"Selby,Martha",1,1,0,0,0,0,0,2
13889,SAS 301,Graduate Teaching,View SAS 301 in Course Search ,002,South Asian Studies,"Selby,Martha",0,1,0,0,0,0,0,1
13153,SAS 310,Direction of Doctoral Dissert,View SAS 310 in Course Search ,002,South Asian Studies,"Wolf,Richard Kent",0,1,0,0,0,0,0,1
13888,SAS 310,Direction of Doctoral Dissert,View SAS 310 in Course Search ,003,South Asian Studies,"Selby,Martha",0,1,0,0,0,0,0,1
11308,SCAND 90R.C,Norwegian,View SCAND 90R.C in Course Search ,001,Germanic Languages & Lit,"Broome,Agnes",1,0,0,0,0,0,0,1
13349,SCAND 90R.C,Norwegian,View SCAND 90R.C in Course Search ,002,Germanic Languages & Lit,"Broome,Agnes",1,0,0,0,0,0,0,1
11136,SCAND 91R,Supervised Reading & Research,View SCAND 91R in Course Search ,001,Germanic Languages & Lit,"Broome,Agnes",3,0,0,0,0,0,0,3
12816,SCRB 10,Human Develpmtl & Regentve Bio,View SCRB 10 in Course Search ,001,Stem Cell & Regenerative Biol,"Anderson,William J.",73,0,0,0,0,0,0,73
12821,SCRB 111,Regeneration: Phenomena to Me,View SCRB 111 in Course Search ,001,Stem Cell & Regenerative Biol,"Whited,Jessica L",12,0,0,0,0,0,0,12
13767,SCRB 145,From Cells to Tissues,View SCRB 145 in Course Search ,001,Stem Cell & Regenerative Biol,"Hsu,Ya-chieh",25,2,0,0,0,0,0,27
17160,SCRB 164,Experimentation & Imaging,View SCRB 164 in Course Search ,01,Stem Cell & Regenerative Biol,"Chen,Fei",2,0,0,0,1,0,0,3
17158,SCRB 177,Demystifying the Immune System,View SCRB 177 in Course Search ,01,Stem Cell & Regenerative Biol,"Franklin,Ruth A",19,1,0,0,0,0,0,20
13172,SCRB 190,Understanding Biology of Aging,View SCRB 190 in Course Search ,01,Stem Cell & Regenerative Biol,"Wagers,Amy J",6,14,0,0,0,0,0,20
12820,SCRB 195,Translational Science Stem Cel,View SCRB 195 in Course Search ,001,Stem Cell & Regenerative Biol,"Rubin,Lee",6,0,0,0,0,0,0,6
13173,SCRB 197,Frontiers in Therapeutics,View SCRB 197 in Course Search ,01,Stem Cell & Regenerative Biol,"Fishman,Mark C",20,2,0,0,0,0,0,22
17179,SCRB 250QC,Cell and Gene Therapies,View SCRB 250QC in Course Search ,01,Stem Cell & Regenerative Biol,"Camargo,Fernando D.",6,23,0,0,0,0,0,29
18765,SCRB 295,Translational Science Stem Cel,View SCRB 295 in Course Search ,001,Stem Cell & Regenerative Biol,"Rubin,Lee",0,8,0,0,0,0,0,8
13193,SCRB 297,Frontiers in Therapeutics,View SCRB 297 in Course Search ,01,Stem Cell & Regenerative Biol,"Fishman,Mark C",0,19,0,0,0,0,0,19
13321,SCRB 330,RNA biology in health and dise,View SCRB 330 in Course Search ,01,Stem Cell & Regenerative Biol,"Flynn,Ryan Alexander",0,1,0,0,0,0,0,1
10453,SCRB 340,Regenerative and Reproductive,View SCRB 340 in Course Search ,01,Stem Cell & Regenerative Biol,"McKinley,Kara L",0,1,0,0,0,0,0,1
12813,SCRB 350,Epithelial Stem Cells,View SCRB 350 in Course Search ,001,Stem Cell & Regenerative Biol,"Hsu,Ya-chieh",0,4,0,0,0,0,0,4
10468,SCRB 355,Spatial and Temporal Genomics,View SCRB 355 in Course Search ,001,Stem Cell & Regenerative Biol,"Chen,Fei",0,3,0,0,0,0,0,3
13319,SCRB 377,Immune Cell Functions in Healt,View SCRB 377 in Course Search ,01,Stem Cell & Regenerative Biol,"Franklin,Ruth A",0,1,0,0,0,0,0,1
12817,SCRB 91R,Introduction to Research,View SCRB 91R in Course Search ,001,Stem Cell & Regenerative Biol,"Holmes,Amie",1,0,0,0,0,0,0,1
18882,SCRB 91R,Introduction to Research,View SCRB 91R in Course Search ,TUT1,Stem Cell & Regenerative Biol,"Holmes,Amie",7,0,0,0,0,0,0,7
18888,SCRB 91R,Introduction to Research,View SCRB 91R in Course Search ,TUT2,Stem Cell & Regenerative Biol,"Holmes,Amie",4,0,0,0,0,0,0,4
12819,SCRB 99A,Lab Research Honors Thesis,View SCRB 99A in Course Search ,001,Stem Cell & Regenerative Biol,"Holmes,Amie",22,0,0,0,0,0,0,22
12824,SCRB 99B,Lab Research Honors Thesis,View SCRB 99B in Course Search ,01,Stem Cell & Regenerative Biol,"Holmes,Amie",0,0,0,0,0,0,0,0
19005,SCTGALIC 130,Intro to Scottish Gaelic,View SCTGALIC 130 in Course Search ,001,Celtic Languages & Literatures,"Sumner,Natasha",1,1,0,0,0,0,0,2
17135,SHBT 261,Artificial Intelligence in Med,View SHBT 261 in Course Search ,0001,Medical Sciences,"Wang,Mengyu",0,10,0,0,1,0,0,11
10489,SHBT 309,Albert Edge lab,View SHBT 309 in Course Search ,001,Medical Sciences,"Edge,Albert",0,1,0,0,0,0,0,1
10627,SHBT 311,Clinical work at MGHIHP,View SHBT 311 in Course Search ,001,Medical Sciences,"Geleoc,Gwenaelle S.",0,1,0,0,0,0,0,1
10490,SHBT 312,Josh McDermott lab,View SHBT 312 in Course Search ,001,Medical Sciences,"McDermott,Joshua Hartman",0,4,0,0,0,0,0,4
13035,SHBT 317,Auditory cortex circuitry,View SHBT 317 in Course Search ,001,Medical Sciences,"Takesian,Anne",0,1,0,0,0,0,0,1
13133,SHBT 318,SHBT Research,View SHBT 318 in Course Search ,001,Medical Sciences,"Indzhykulian,Artur",0,1,0,0,0,0,0,1
13332,SHBT 322DR,Graduate Research – Puria Lab,View SHBT 322DR in Course Search ,000,Medical Sciences,"Puria,Sunil",0,2,0,0,0,0,0,2
13499,SHBT 323DR,Graduate Research – Arenberg,View SHBT 323DR in Course Search ,0001,Medical Sciences,"Arenberg,Julie Gayle",0,1,0,0,0,0,0,1
13500,SHBT 324DR,Graduate Research – Richardson,View SHBT 324DR in Course Search ,0001,Medical Sciences,"Richardson,Robert Mark",0,1,0,0,0,0,0,1
13640,SHBT 325DR,Graduate Res. – Simonyan Lab,View SHBT 325DR in Course Search ,0001,Medical Sciences,"Simonyan,Kristina",0,2,0,0,0,0,0,2
12184,SHBT 330,Dissertation Research,View SHBT 330 in Course Search ,001,Medical Sciences,"Geleoc,Gwenaelle S.",0,4,0,0,0,0,0,4
10660,SHBT 333R,Lab Rotation in SHBT,View SHBT 333R in Course Search ,001,Medical Sciences,"Geleoc,Gwenaelle S.",0,5,0,0,0,0,0,5
12364,SHBT 350,Neural Basis & App of Speech,View SHBT 350 in Course Search ,001,Medical Sciences,"Ghosh,Satrajit S",0,2,0,0,0,0,0,2
12273,SHBT 360,Mechano-acstcs sound trans,View SHBT 360 in Course Search ,001,Medical Sciences,"Nakajima,Hideko Heidi",0,2,0,0,0,0,0,2
13136,SLAVIC 100,Independent Language Tutorial,View SLAVIC 100 in Course Search ,001,Slavic Languages & Literatures,"Clancy,Steven",0,1,0,0,0,0,0,1
14542,SLAVIC 100,Independent Language Tutorial,View SLAVIC 100 in Course Search ,004,Slavic Languages & Literatures,"Clancy,Steven",1,0,0,0,0,0,0,1
14722,SLAVIC 132,Russia’s Golden Age,View SLAVIC 132 in Course Search ,001,Slavic Languages & Literatures,"Buckler,Julie A.",11,0,0,0,0,0,0,11
19021,SLAVIC 160,Contemporary Ukraine 101,View SLAVIC 160 in Course Search ,001,Slavic Languages & Literatures,"Tokarskyi,Bohdan",1,0,0,0,0,0,0,1
17099,SLAVIC 190,Soviet Union Film & Literature,View SLAVIC 190 in Course Search ,001,Slavic Languages & Literatures,"Weir,Justin M.",14,0,0,0,0,0,0,14
17042,SLAVIC 191,Silent Film,View SLAVIC 191 in Course Search ,001,Slavic Languages & Literatures,"Khitrova,Daria",10,0,0,0,0,0,0,10
18602,SLAVIC 254,Old Church Slavonic,View SLAVIC 254 in Course Search ,001,Slavic Languages & Literatures,"Bartolini,Maria Grazia",1,1,0,0,0,0,0,2
17043,SLAVIC 262,Bakhtin,View SLAVIC 262 in Course Search ,001,Slavic Languages & Literatures,"Skakov,Nariman",1,4,0,0,0,0,0,5
18471,SLAVIC 279,Theory in the Shadow of Hist,View SLAVIC 279 in Course Search ,001,Slavic Languages & Literatures,"Kremer,Aleksandra",0,4,0,0,0,0,0,4
12192,SLAVIC 300,Doctoral Dissertations,View SLAVIC 300 in Course Search ,002,Slavic Languages & Literatures,"Buckler,Julie A.",0,1,0,0,0,0,0,1
12197,SLAVIC 300,Doctoral Dissertations,View SLAVIC 300 in Course Search ,007,Slavic Languages & Literatures,"Sandler,Stephanie",0,1,0,0,0,0,0,1
12540,SLAVIC 370,Teaching Related Work,View SLAVIC 370 in Course Search ,001,Slavic Languages & Literatures,"Khitrova,Daria",0,3,0,0,0,0,0,3
12541,SLAVIC 380,Research-related Work,View SLAVIC 380 in Course Search ,001,Slavic Languages & Literatures,"Khitrova,Daria",0,3,0,0,0,0,0,3
11210,SLAVIC 99A,Tutorial - Senior Year,View SLAVIC 99A in Course Search ,001,Slavic Languages & Literatures,"Bolton,Jonathan",1,0,0,0,0,0,0,1
13184,SOC-STD 10A,Introduction to Social Studies,View SOC-STD 10A in Course Search ,001,Social Studies,"Armitage,David R.",105,0,0,0,0,0,0,105
13766,SOC-STD 50,Foundations of Soc Research,View SOC-STD 50 in Course Search ,2,Social Studies,"Reichert,Matt",25,0,0,0,0,0,0,25
13919,SOC-STD 98EO,"Art, Political Culture, Civic",View SOC-STD 98EO in Course Search ,001,Social Studies,"Adatto,Kiku",10,0,0,0,0,0,0,10
13905,SOC-STD 98LF,Globalization and Nation State,View SOC-STD 98LF in Course Search ,001,Social Studies,"Prevelakis,Nicolas",9,0,0,0,0,0,0,9
17228,SOC-STD 98MM,Asian Cities: Multiple Moderni,View SOC-STD 98MM in Course Search ,001,Social Studies,"Guan,Xinyu",10,0,0,0,0,0,0,10
16503,SOC-STD 98PM,Political Myth,View SOC-STD 98PM in Course Search ,001,Social Studies,"Mueser,Benjamin W",7,0,0,0,0,0,0,7
16934,SOC-STD 98PO,"States, Empires, Postcolonial",View SOC-STD 98PO in Course Search ,001,Social Studies,"Bavbek,Yasemin",10,0,0,0,0,0,0,10
14684,SOC-STD 98PV,Crit. Theory of the Frankfurt,View SOC-STD 98PV in Course Search ,001,Social Studies,"Clavey,Charles Hamilton",8,0,0,0,0,0,0,8
14910,SOC-STD 98RI,Religion in Politics,View SOC-STD 98RI in Course Search ,001,Social Studies,"Greenberg,Sarah",9,0,0,0,0,0,0,9
15095,SOC-STD 98SS,Statecraft and Sexuality,View SOC-STD 98SS in Course Search ,001,Social Studies,"Gleckman-Krut,Miriam",4,0,0,0,0,0,0,4
16933,SOC-STD 98WB,Inequality Under Capitalism,View SOC-STD 98WB in Course Search ,001,Social Studies,"Usmani,Adaner",10,0,0,0,0,0,0,10
16017,SOC-STD 98WD,The Politics of Health and Med,View SOC-STD 98WD in Course Search ,001,Social Studies,"Reichert,Matt",9,0,0,0,0,0,0,9
17662,SOC-STD 98WH,Climate Justice: The Politics,View SOC-STD 98WH in Course Search ,001,Social Studies,"Masin-Peters,Jonathan",2,0,0,0,0,0,0,2
16494,SOC-STD 98WM,"Infrastructure, Mediation, Soc",View SOC-STD 98WM in Course Search ,001,Social Studies,"Stafford Jr,William F",8,0,0,0,0,0,0,8
10455,SOC-STD 99A,Tutorial - Senior Year,View SOC-STD 99A in Course Search ,001,Social Studies,,75,0,0,0,0,0,0,75
16965,SOCIOL 1000,Introduction to Sociology,View SOCIOL 1000 in Course Search ,001,Sociology,"Mandic,Danilo",23,0,0,0,0,0,0,23
15096,SOCIOL 1101,Inequality Then and Now,View SOCIOL 1101 in Course Search ,001,Sociology,"Usmani,Adaner",34,1,0,0,0,0,0,35
14992,SOCIOL 1129,Sociology of Education,View SOCIOL 1129 in Course Search ,001,Sociology,"LeBeau,Kristie N",62,0,0,0,0,0,0,62
14885,SOCIOL 1136,Work and Culture,View SOCIOL 1136 in Course Search ,001,Sociology,"Meyer,Rachel",15,2,0,0,0,0,0,17
16967,SOCIOL 1145,Children's Rights Youth Partic,View SOCIOL 1145 in Course Search ,001,Sociology,"Jijon,Isabel",11,0,0,0,0,0,0,11
13735,SOCIOL 1156,Statistics for Social Sciences,View SOCIOL 1156 in Course Search ,001,Sociology,,33,1,0,0,0,0,0,34
13832,SOCIOL 1182,Law and Society,View SOCIOL 1182 in Course Search ,001,Sociology,"Lei,Ya-Wen",16,0,0,0,0,0,0,16
13490,SOCIOL 1197,Poverty in the United States,View SOCIOL 1197 in Course Search ,001,Sociology,"Wallerstein,Joseph",14,0,0,0,0,0,0,14
15510,SOCIOL 1203,Conspiracy Culture,View SOCIOL 1203 in Course Search ,001,Sociology,"Halford,Sarah J",13,1,0,0,0,0,0,14
16968,SOCIOL 1218,"Food, Choice, Hlth & Inequal",View SOCIOL 1218 in Course Search ,001,Sociology,"Daniel,Caitlin Mary",11,0,0,0,0,0,0,11
17230,SOCIOL 1228,Bureaucracies and Orgs,View SOCIOL 1228 in Course Search ,001,Sociology,"Khurana,Rakesh",34,2,0,0,0,0,0,36
15053,SOCIOL 1263,Community Organizing & Action,View SOCIOL 1263 in Course Search ,001,Sociology,"Perea,Flavia C",6,0,0,0,0,0,0,6
15165,SOCIOL 1297,Homelessness and Housing,View SOCIOL 1297 in Course Search ,001,Sociology,"Wallerstein,Joseph",18,0,0,0,0,0,0,18
19518,SOCIOL 2175,Sociology of Immigration,View SOCIOL 2175 in Course Search ,001,Sociology,"Waters,Mary C.",0,4,0,1,0,0,0,5
12410,SOCIOL 2202,Intermed Quantitative Research,View SOCIOL 2202 in Course Search ,001,Sociology,,0,1,0,0,0,0,0,1
16969,SOCIOL 2209,Qualitative Social Analysis,View SOCIOL 2209 in Course Search ,001,Sociology,"Lamont,Michele",0,3,0,0,0,0,0,3
12478,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,001,Sociology,"Beckfield,Jason",0,2,0,0,0,0,0,2
12482,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,006,Sociology,"Dobbin,Frank",0,2,0,0,0,0,0,2
12484,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,008,Sociology,"Lamont,Michele",0,3,0,0,0,0,0,3
12485,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,009,Sociology,"Lei,Ya-Wen",0,2,0,0,0,0,0,2
12488,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,013,Sociology,"Sampson,Robert J.",0,2,0,0,0,0,0,2
12490,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,016,Sociology,"Viterna,Jocelyn",0,5,0,0,0,0,0,5
12491,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,017,Sociology,"Waters,Mary C.",0,4,0,0,0,0,0,4
12493,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,020,Sociology,"Legewie,Joscha",0,1,0,0,0,0,0,1
12494,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,021,Sociology,"Monk,Ellis P.",0,1,0,0,0,0,0,1
13164,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,025,Sociology,"Pedulla,David",0,1,0,0,0,0,0,1
13559,SOCIOL 3302,Doctoral Dissertation,View SOCIOL 3302 in Course Search ,026,Sociology,"Schneider,Daniel",0,3,0,0,0,0,0,3
13839,SOCIOL 3304,Cult and Social Analysis,View SOCIOL 3304 in Course Search ,001,Sociology,"Lamont,Michele",0,3,0,0,0,0,0,3
12411,SOCIOL 3305,Teaching Practicum,View SOCIOL 3305 in Course Search ,001,Sociology,"Fairchild,Emily",0,4,0,0,0,0,0,4
13737,SOCIOL 3309,Migration & Immigrant Incorptn,View SOCIOL 3309 in Course Search ,001,Sociology,"Waters,Mary C.",0,1,0,0,0,0,0,1
12405,SOCIOL 3310,Qualifying Paper,View SOCIOL 3310 in Course Search ,001,Sociology,"Sampson,Robert J.",0,5,0,0,0,0,0,5
13738,SOCIOL 3313,Urban Theory and Data Lab,View SOCIOL 3313 in Course Search ,001,Sociology,"Legewie,Joscha",0,1,0,0,0,0,0,1
13182,SOCIOL 3321,Race & Ethnicity Workshop,View SOCIOL 3321 in Course Search ,001,Sociology,"Monk,Ellis P.",0,2,0,0,0,0,0,2
12407,SOCIOL 3323,Social Demography Wrkshp,View SOCIOL 3323 in Course Search ,001,Sociology,"Beckfield,Jason",0,2,0,0,0,0,0,2
13330,SOCIOL 3327,Contemp Ethnog & Inequ Wkshp,View SOCIOL 3327 in Course Search ,001,Sociology,"Showalter,David",0,1,0,0,0,0,0,1
15051,SOCIOL 90GIS,GIS: Spatial Relationships,View SOCIOL 90GIS in Course Search ,001,Sociology,"LeBeau,Kristie N",10,0,0,0,0,0,0,10
11688,SOCIOL 97,Tutorial Sociological Theory,View SOCIOL 97 in Course Search ,001,Sociology,"Dromi,Shai M.",23,0,0,0,0,0,0,23
16962,SOCIOL 98GE,Jr Tut: Latinx Immigration,View SOCIOL 98GE in Course Search ,001,Sociology,"Gonzales Huaman,Meylin",5,0,0,0,0,0,0,5
15508,SOCIOL 98HB,Jr Tut: Online Communities,View SOCIOL 98HB in Course Search ,001,Sociology,"Halford,Sarah J",7,0,0,0,0,0,0,7
16963,SOCIOL 98OB,Jr Tut: Politics and Culture,View SOCIOL 98OB in Course Search ,001,Sociology,"O'Donnell,Cat",5,0,0,0,0,0,0,5
11396,SOCIOL 99A,Senior Tutorial,View SOCIOL 99A in Course Search ,001,Sociology,"Jijon,Isabel",12,0,0,0,0,0,0,12
12413,SOCIOL 99B,Senior Tutorial,View SOCIOL 99B in Course Search ,001,Sociology,"Jijon,Isabel",1,0,0,0,0,0,0,1
12873,SPANSH 10,Beginning Spanish I,View SPANSH 10 in Course Search ,001,Romance Languages & Lit,"Parra-Velasco,Maria Luisa",7,0,0,0,0,0,0,7
